,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
3366,Dynamic on vault.,-1.2601453714818,"['energinen', 'hypyissä']","['dynaaminen', 'päälle', 'holvi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965692738875037,2,3
3367,This is the highest value in years (since June 2012) and the first one above zero since October of last year when a positive 0.2% was posted.,-1.38256600093424,"['tämä', 'on', 'korkein', 'lukema', 'vuosiin', 'kesäkuun', '2012', 'jälkeen', 'ja', 'ensimmäinen', 'lukema', 'nollan', 'yläpuolella', 'viime', 'vuoden', 'lokakuun', 'jälkeen', 'jolloin', 'ilmoitettiin', 'positiivinen']","['vuotuinen', 'keskiarvo', 'pöyhkeys', 'tasainen', 'ohi', 'cpi', 'sisällä', 'viimeinen', '12', 'kuukaudet', 'elokuu', '2015', 'heinäkuu', '2016', 'vertaa', 'kohti', 'edellinen', '12', 'kuukaudet', 'elokuu', '2014', 'heinäkuu', '2015', 'olen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19864632364131427,20,24
3368,The actor has annoyed some of her long-time fans with this change in her image.,-1.38256600093424,"['näyttelijä', 'on', 'närkästyttänyt', 'osan', 'pitkäaikaisista', 'faneistaan', 'imagomuutoksellaan']","['on', 'et', 'vaikea', 'arvaukselle', 'jonne', 'aikoo', 'on', 'sisällä', 'kymmenen', 'vuodet', 'sittemmin', 'alaspäin', 'on', 'jo', 'jyrkkä', 'yksi', 'muijat', 'sanoo', 'päälle', 'talvi', 'instagram', 'arvo']",0.14285714285714285,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.36280287117654286,7,22
3369,"Russian gymnast Aliya Mustafina, with her large, expressive eyes, has been said to be a dead ringer for Cuban-American singer Gloria Estefan.",-0.923528303690027,"['venäläinen', 'voimistelija', 'alya', 'mustafinan', 'suurine', 'ilmeikkäine', 'silmineen', 'on', 'sanottu', 'olevan', 'kuubalais', 'amerikkalaisen', 'laulaja', 'gloria', 'estefanin', 'kaksoisolennon']","['harris', 'venäläinen', 'voimistelija', 'aliya', 'mustafina', 'kanssa', 'iso', 'ilmeikäs', 'silmät', 'omistaa', 'on', 'sanoo', 'olla', 'eloton', 'ringer', 'sillä', 'kuubalainen', 'amerikkalainen', 'laulaja', 'gloria']",0.3125,0.13333333333333333,0.0,0.0,0.25,0.10526315789473684,0.0,0.0,0.23859642252634794,16,20
3370,"In fact, those in the 18-24 age group are the least likely.",-1.75458431270975,"['itse', 'asiassa', 'kaikista', 'epätodennäköisimmin', 'levyjä', 'ostavat', '18', '24-vuotiaiden', 'ikäryhmään', 'kuuluvat']","['hyvinkin', 'sisällä', '18', '24', 'ikää', 'parvi', 'on', 'vähin', 'luultavasti']",0.1,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.19141924280609124,10,9
3371,Nothing will stop Phelps - won a historical gold in a show style,-1.7184190252595202,"['phelpsiä', 'ei', 'pysäytä', 'mikään', 'historiallinen', 'kulta', 'tuli', 'näytöstyyliin']","['tosi', 'onnistunut', 'atleetti', 'sisällä', 'olympic', 'hissa', 'amerikkalainen', 'michael', 'phelps', 'voittaa', '22', 'olympic', 'kulta', 'sisällä', '200', 'm', 'sikermä', 'sisällä', 'rio']",0.125,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.25543546504003767,8,19
3372,Michael Phelps has won already 22 Olympic golds.,-2.031602982383,"['michael', 'phelps', 'on', 'voittanut', 'jo', '22', 'olympiakultaa']","['yhtä', 'aikaa', 'phelps', 'tulee', 'ensin', 'uimari', 'voitolle', 'olympic', 'kulta', 'pitäen', 'samoin', 'erillinen', 'tulos', 'sisällä', 'neljä', 'perättäinen', 'alat']",0.14285714285714285,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.13724340280541097,7,17
3373,At least 11 of those wounded in Hua Hin were foreign tourists.,-2.10085764980131,"['hua', 'hinissä', 'loukkaantuneista', 'ainakin', '11', 'oli', 'ulkomaalaisia', 'turisteja']","['kansa', 'olemme', 'käynti', 'kohti', 'sanon', 'että', 'pommi', 'omistaa', 'laukeaa', 'lähes', 'aidat']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248136459746413,8,11
3374,"Not just because, despite the turbulence, Aberdeen, one of the largest real estate funds in Britain, finalised two real estate deals on the day after the Brexit vote, at Midsummer.",-2.10085764980131,"['ei', 'siksikään', 'että', 'myllerryksestä', 'huolimatta', 'aberdeen', 'yksi', 'britannian', 'suurimmista', 'kiinteistörahastoista', 'viimeisteli', 'brexit', 'äänestyksen', 'jälkeisenä', 'päivänä', 'eli', 'juhannuksena', 'kaksi', 'kiinteistökauppaa']","['atmosfääri', 'olen', 'erehtyy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4702598017540461,19,3
3375,"He had a dispute with commissaires yesterday ahead of the qualification ride, when officials summoned him to measure his height.",-2.031602982383,"['hänellä', 'oli', 'kiista', 'tuomareiden', 'kanssa', 'eilen', 'ennen', 'aika', 'ajoja', 'kun', 'virkailijat', 'kutsuivat', 'hänet', 'pituusmittaukseen']","['sisällä', 'vastaa', 'muijat', 'tulos', 'kumpi', 'palaa', 'palajaa', 'ja', 'päättyy', 'huomenna', 'laura', 'trott', 'joanna', 'rowsell', 'shand', 'elinor', 'barker', 'ja', 'katie', 'archibald', 'koskien', 'milngavie', 'etenee', 'sisällä', 'maailmanlaajuinen', 'saldo', 'aika', 'clocking']",0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.30215741733423856,14,28
3376,It's not a coincidence.,-1.30442897449073,"['tämä', 'ei', 'ole', 'sattumaa']","['areena', 'on', 'et', 'sattuma']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40571502087485795,4,4
3377,"How much more space would the natives have, if they would vanish?",-1.7184190252595202,"['kuinka', 'paljon', 'enemmän', 'tilaa', 'alkuasukkailla', 'olisikaan', 'jos', 'he', 'häipyisivät']","['koen', 'on', 'taloudellinen', 'kysymykset']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31388488895918665,9,4
3378,"A police dog Börje was involved in the tracking of the murderer, and the dog was seriously injured during the making of the arrest.",-1.9623483149646896,"['murhaajan', 'jäljityksessä', 'oli', 'mukana', 'poliisikoira', 'börje', 'joka', 'haavoittui', 'pidätystilanteessa', 'hengenvaarallisesti']","['börje', 'on', 'asuu', 'kuitenkin', 'ja', 'on', 'get', 'better']",0.1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.2923985432234944,10,8
3379,"At the moment there is a lot of uncertainty around, and the economy growth predictions have been adjusted downwards, but the situation does not look “wilder” relative to Aberdeen.",-1.44293830932736,"['tällä', 'hetkellä', 'ilmassa', 'on', 'epävarmuutta', 'ja', 'talouden', 'kasvuennusteita', 'on', 'reivattu', 'alaspäin', 'mutta', 'tilanne', 'ei', 'näytä', 'aberdeenin', 'kannalta', 'hurjemmalta']","['kovimmat', 'kysymykset', 'nyt', 'liittää', 'tulevalle', 'tapahtumalle', 'koskien', 'brittiläinen', 'kansalainen', 'säästö']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843464652881968,18,10
3380,"When the athletics begin, the ratings explode.",-2.10085764980131,"['kun', 'yleisurheilu', 'alkaa', 'katsojaluvut', 'räjähtävät']","['yle', 'aloittaa', 'yle', 'rio', '2016', 'liikkuva', 'anomus', 'sillä', 'alat', 'ja', 'aikana', 'ensin', 'ala', 'ala-', 'päivät', 'tulee', 'omppu', 'app', 'liike', 'tosi', 'lataa', 'ilman', 'anomus', 'sisällä', 'suomi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20643297594361304,5,25
3381,There are immigrants in every waiting room of every health centre.,-1.6818724700647198,"['jokaisen', 'terveyskeskuksen', 'odotushuoneessa', 'näkee', 'maahanmuuttajia']","['paljonko', 'mukava', 'aikoo', 'on', 'sillä', 'brit', 'omistaa', 'lääkäri', 'aika', 'jos', 'ovat', 'et', 'nyt']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19316413896641427,5,13
3382,"Criminal and antisocial behaviour will never be tolerated by Devon and Cornwall Police, who will continue to work with partners to protect our communities.",-1.32944909087381,"['devonin', 'ja', 'cornwallin', 'poliisi', 'ei', 'koskaan', 'tule', 'sietämään', 'rikollista', 'ja', 'antisosiaalista', 'käytöstä', 'poliisi', 'jatkaa', 'työtä', 'yhteistyökumppaneidensa', 'kanssa', 'suojellakseen', 'yhteisöjämme']","['rikollinen', 'ja', 'antisocial', 'käytös', 'aikoo', 'ikinä', 'on', 'kestää', 'ohi', 'devon', 'ja', 'cornwall', 'poliisillinen', 'kuka', 'aikoo', 'jatkaa', 'opukselle', 'puolisoiden', 'puolisoitten', 'puolisojen', 'kanssa', 'suojata', 'kommuunit']",0.21052631578947367,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.22623897124819292,19,23
3383,Pokémon Go a worthy hunt for health and happiness,0.108908734480505,"['pokémon', 'go', 'on', 'kunnioitettavaa', 'terveyden', 'ja', 'onnellisuuden', 'metsästystä']","['pokémon', 'on', 'arvostettu', 'jahti', 'sillä', 'terveys', 'ja', 'onni']",0.375,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.16266134241419658,8,8
3384,The same study connected these things to an overall lower risk of mortality.,-1.65672620071052,"['sama', 'tutkimus', 'yhdisti', 'nämä', 'seikat', 'matalampaan', 'kuolleisuuteen']","['josko', 'on', 'henki', 'kuka', 'ansaitsee', 'mitali', 'sisällä', 'olympics', 'tai', 'aktori', 'kuka', 'voittaa', 'oscar', 'ovat', 'lisää', 'luultavasti', 'asua', 'pituinen', 'kuin', 'keskiarvo', 'mies']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1949194154904845,7,21
3385,"And if a company leaves the United States as a tax exile, it should pay a leaving tax, Clinton said.",-1.39875281026582,"['ja', 'jos', 'yritys', 'lähtee', 'yhdysvalloista', 'veropakolaiseksi', 'sen', 'pitää', 'maksaa', 'lähtövero', 'clinton', 'sanoi']","['nykyisin', 'vastustaa', 'trans', 'tyynimeri', 'kumppanuus', 'käyttää', 'nojalle']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39158524757106555,12,7
3386,The documents and register cards that come from the Race Office that operated in Nazi Germany.,-1.39875281026582,"['asiakirjat', 'ja', 'rekisterikortit', 'ovat', 'peräisin', 'natsi', 'saksassa', 'toimineesta', 'rotuvirastosta']","['saksa', 'rotu', 'toimi', 'kytkee', 'alhaalla', 'ss', 'johtaja', 'heinrich']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19502576571523164,9,8
3387,Federal tax rates have become an issue in the presidential election.,-1.7184190252595202,"['liittovaltion', 'veroprosenteista', 'on', 'tullut', 'ongelma', 'presidentinvaaleissa']","['clinton', 'omistaa', 'takaa', 'ohje', 'niminen', 'takana', 'billionaire', 'sijoittaja', 'warren', 'buffett', 'että', 'aikoo', 'takaa', 'on', 'enemmänkuin', '1', 'miljoona', 'vuonna', 'ansio', 'vero', 'taso', 'koskien', 'ainakin', '30', 'prosentillisesti']",0.16666666666666666,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.19279405822144988,6,25
3388,Shoppers didn't know where to look when a woman stripped off to try on knickers on the shop floor in the middle of a Primark.,-0.220010262272699,"['asiakkaat', 'eivät', 'tienneet', 'mihin', 'katsoa', 'kun', 'nainen', 'riisuutui', 'keskellä', 'primarkin', 'liikettä', 'kokeillakseen', 'alushousuja']","['shopper', 'ei', 'tiedä', 'jonne', 'ilmeelle', 'koska', 'muija', 'repii', 'pois', 'tutkia', 'päälle', 'knickers', 'päälle', 'paja', 'pohja', 'sisällä', 'keskeinen', 'koskien', 'primark']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494869313101435,13,19
3389,An experiment at first,-1.64532591486992,"['aluksi', 'kokeilu']","['sok', 'co', 'op', 'elin', 'ja', 'asiakas', 'luettelo', 'omistaa', 'jo', 'näin', 'liian', 'on', 'melko', 'kattava']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25488527142270956,2,14
3390,"How many more jobs would the Brits have, if they were to leave?",-1.4623490073508,"['kuinka', 'paljon', 'enemmän', 'työpaikkoja', 'briteillä', 'olisikaan', 'jos', 'he', 'lähtisivät', 'pois']","['sinne', 'on', 'siirtolaiset', 'sisällä', 'aina', 'odotushuone', 'koskien', 'aina', 'terveys', 'keskiö']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19687264948530792,10,10
3391,"Ticagrelor, which is made by UK firm AstraZeneca and sold under the trade name Brilique, reduces this risk by making clots less likely.",-1.43135390333743,"['ticagrelor', 'jota', 'valmistaa', 'isobritannialainen', 'yritys', 'astrazeneca', 'ja', 'jota', 'myydään', 'kauppanimellä', 'brilique', 'alentaa', 'tätä', 'riskiä', 'tekemällä', 'hyytymistä', 'vähemmän', 'todennäköisiä']","['ticagrelor', 'kumpi', 'on', 'pedattu', 'ohi', 'uk', 'luja', 'astrazeneca', 'ja', 'myyty', 'alhaalla', 'kauppa', 'nimi', 'brilique', 'alistaa', 'riski', 'ohi', 'on', 'löntit', 'alle', 'luultavasti']",0.2222222222222222,0.058823529411764705,0.0,0.0,0.19047619047619047,0.05,0.0,0.0,0.1716961671956405,18,21
3392,"Though Ethiopia has hardly been a paragon of democracy - human rights groups have constantly cited the government's repressiveness - opposition within the country had been limited, with dissidents effectively silenced.",-1.4623490073508,"['vaikka', 'ei', 'etiopia', 'ole', 'kuitenkaan', 'ollut', 'demokratian', 'mallikuva', 'ihmisoikeusjärjestöt', 'ovat', 'jatkuvasti', 'puhuneet', 'hallituksen', 'sorrosta', 'maan', 'oppositio', 'on', 'ollut', 'rajoitettua', 'ja', 'toisinajattelijat', 'on', 'vaiennettu', 'tehokkaasti']","['omistaa', 'on', 'karkottaa', 'jailed', 'lyö', 'tai', 'ajettu', 'kohti', 'liian', 'kantamat', 'aavikosta']",0.041666666666666664,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.4359426906933495,24,11
3393,"These together turned the situation upside down, and highlighted the issue in the headlines of the Financial Times and the BBC.",-1.49334411136417,"['nämä', 'yhdessä', 'ryöpäyttivät', 'tilanteen', 'ja', 'nosti', 'asian', 'financial', 'timesin', 'ja', 'bbc', 'n', 'pääotsikoihin']","['jama', 'olen', 'aivan', 'vertaa', 'vuosille', '2007', 'ja', '2008', 'sanoo', 'vanhanen']",0.07692307692307693,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.28587100335478677,13,10
3394,Strange mashups were tried as caloric and nutritional fulfillment took precedent over taste or even common kitchen sense.,-1.43135390333743,"['erikoisia', 'koosteita', 'kokeiltiin', 'kalorimäärän', 'ja', 'ravinnepitoisuuden', 'ollessa', 'tärkeämpi', 'kuin', 'maku', 'tai', 'jopa', 'terve', 'järki', 'keittiössä']","['sisällä', 'tutkii', 'kirja', 'kumpi', 'kattaa', 'reseptit', 'nti', 'ziegelman', 'valmis', 'kausi', 'vati', 'koskien', 'leipoo', 'sipuli', 'ahmii', 'ipanan', 'kanssa', 'voi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066339350941998,15,18
3395,I just can't believe it.,-1.22549351178579,"['en', 'pysty', 'uskomaan', 'sitä']","['minä', 'juuri', 'voi', 'et', 'uskoo', 'se']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031426809051659,4,6
3396,A “disastrous” trade policy is one of the biggest reasons to United States’ problems according to Trump.,-1.49334411136417,"['tuhoisa', 'kauppapolitiikka', 'on', 'trumpin', 'mukaan', 'yhdysvaltojen', 'ongelmien', 'suurimpia', 'syitä']","['ilman', 'kauppa', 'sopimukset', 'aikoo', 'on', 'kumoaa']",0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3147687594396454,9,6
3397,About 20-30 Customs workers applied to be Hella's owner.,-1.39875281026582,"['heilan', 'omistajaksi', 'haki', 'noin', '20', '30', 'tullin', 'työntekijää']","['onnekas', 'yksi', 'olen', 'suntio', 'kuka', 'omistaa', 'et', 'omistan', 'opus', 'koira', 'ennen', 'mutta', 'omistaa', 'kauas', 'kokemus', 'koirien', 'kanssa', 'ja', 'tullit', 'ohjaus', 'toimet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14355592201738684,8,21
3398,They argued the makeshift shops and restaurants often provided shelter and free meals to those in need.,-1.3383685912973202,"['he', 'perustelivat', 'että', 'tilapäiskaupat', 'ja', '-ravintolat', 'usein', 'tarjoavat', 'suojaa', 'ja', 'ilmaisia', 'aterioita', 'niille', 'jotka', 'niitä', 'tarvitsevat']","['riitelevät', 'makeshift', 'pajat', 'ja', 'ravintolat', 'usein', 'jos', 'suoja', 'ja', 'ilman', 'ruoat', ""ruo'at"", 'ruuat', 'kohti', 'sisällä', 'hätä']",0.1875,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.2812073708964139,16,16
3399,"He's a lively character which is good for British racing but more than that, he's an incredible jockey.",-1.43135390333743,"['hän', 'on', 'eloisa', 'henkilö', 'joka', 'on', 'hyvä', 'asia', 'brittiläiselle', 'kilpailulle', 'mutta', 'sen', 'lisäksi', 'hän', 'on', 'uskomaton', 'jockey']","['on', 'eloisa', 'kirjain', 'kumpi', 'on', 'hyvin', 'sillä', 'brittiläinen', 'kilpailu', 'mutta', 'enemmänkuin', 'että', 'on', 'uskomaton', 'ohjain']",0.35294117647058826,0.125,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.15735590232369576,17,15
3400,"In the last week alone, thousands of people stormed into the streets, demanding fundamental political change.",-1.36410095056982,"['yksin', 'viime', 'viikolla', 'tuhansittain', 'ihmisiä', 'ryntäsi', 'kaduille', 'vaatien', 'perusteellista', 'poliittista', 'muutosta']","['hallinto', 'seuraus', 'ihmisoikeuksien', 'perusteella', 'parvet', 'olen', 'häikäilemätön']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35397635149958845,11,7
3401,Biles became the fourth straight American woman to win the all-around title and fifth overall while cementing her reputation as the best of her generation and perhaps ever.,-1.4933899134976298,"['bilesista', 'tuli', 'neljäs', 'amerikkalainen', 'nainen', 'joka', 'on', 'peräkkäisesti', 'voittanut', 'moniottelun', 'mestaruuden', 'ja', 'kaiken', 'kaikkiaan', 'viides', 'amerikkalaismestari', 'samalla', 'hän', 'lujitti', 'mainettaan', 'sukupolvensa', 'ja', 'kenties', 'kaikkien', 'aikojen', 'parhaana']","['sapet', 'tulee', 'neljäs', 'suora', 'jenkki', 'muija', 'voitolle', 'täysin', 'ympäri', 'nimi', 'ja', 'viides', 'työtakki', 'aikaa', 'lujittaa', 'maine', 'yhtä', 'aidoin', 'ikäluokasta', 'ja', 'lie', 'aina']",0.15384615384615385,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.1989517506685526,26,22
3402,"In the end of July two men, who had been connected to extremist organisation Isis, attacked a church in northern France killing a priest who was over 80 years old.",-1.5722328044803202,"['heinäkuun', 'lopulla', 'kaksi', 'äärijärjestö', 'isisiin', 'kytkettyä', 'miestä', 'hyökkäsi', 'kirkkoon', 'pohjois', 'ranskassa', 'ja', 'tappoi', 'yli', '80-vuotiaan', 'papin']","['uinti', 'uinti-', 'vesi', 'taso', 'sisällä', 'oulu', 'seutu', 'kuluu', 'seulonta', 'apea', 'raaka', 'levät', 'läpäisemättömyys', 'päin', 'pyykösjärvi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24222512545926908,16,15
3403,"In the magazine article the reason given for the break-up between Jari and his ex-love was Jari’s excessive partying and drinking, but this is pure nonsense according to Jari and simply not true.",-0.402743038246701,"['lehden', 'uutisessa', 'jarin', 'ja', 'ex', 'rakkaan', 'eron', 'syyksi', 'kerrottiin', 'jarin', 'liiallinen', 'juhliminen', 'ja', 'alkoholinkäyttö', 'mutta', 'jarin', 'mukaan', 'se', 'oli', 'täyttä', 'puppua', 'eikä', 'pitänyt', 'paikkaansa']","['kirjan', 'perusteella', 'jari', 'olen', 'raivoisa', 'koska', 'sanoo', 'saldolle', 'vieras', 'ja', 'torjuu', 'laulaa', 'musa', 'mutta', 'loppuun', 'päättää', 'päälle', 'laulu', 'se', 'ja', 'tuo', 'on', 'hyvin']",0.16666666666666666,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.22277588382048918,24,23
3404,The festival guests have typically expressed themselves with individual dressing.,-1.39875281026582,"['festarikävijät', 'ovat', 'tyypillisesti', 'ilmaisseet', 'itseään', 'omaleimaisella', 'pukeutumisella']","['yksi', 'silkasta', 'asteesta', 'artistit', 'tänävuonna', 'on', 'punk', 'taru', 'iggy']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367564948885079,7,9
3405,You can vote for Salomon on the newspaper’s website until 21. August.,-1.38256600093424,"['häntä', 'pääsee', 'äänestämään', 'lehden', 'nettisivulla', 'asti']","['bulgaria', 'toimet', 'pöyhkeys', 'sillä', '1', 'aika', 'sisällä', '8', 'kuukaudet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17623710187529854,6,9
3406,The researchers revealed the age with radiocarbon dating.,-1.65672620071052,"['tutkijat', 'saivat', 'iän', 'selville', 'radiohiiliajoituksella']","['melkoinen', 'haista', 'omistan', 'radioaktiivinen', 'aisat', 'ydintyneiden', 'ydintyneitten', 'kokeiden', 'kokeitten', 'takia', 'tekee', 'sisällä', '1950s']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3590117302013222,5,13
3407,"A young farmer, 25-years old Salomon Koli became a farmer, because he believes in positive future also at the countryside.",-1.55884950511911,"['nuori', 'maanviljelijä', 'salomon', 'koli', '25', 'ryhtyi', 'maatalousyrittäjäksi', 'koska', 'hän', 'uskoo', 'positiiviseen', 'tulevaisuuteen', 'myös', 'maaseudulla']","['pian', 'kaksi', 'vuodet', 'sitten', 'koli', 'uuden', 'kaverin', 'kanssa', 'valtteri', 'koli', 'tulee', 'continuators', 'koskien', 'kotona', 'tila']",0.07142857142857142,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.20508520549269066,14,15
3408,"However, the event has not purposely profiled itself as especially fashionable.",-1.68935176590765,"['tapahtuma', 'ei', 'ole', 'kuitenkaan', 'tietoisesti', 'profiloitunut', 'erityisen', 'muodikkaaksi']","['above', 'all', 'haluamme', 'paistaa', 'aiheen', 'takia']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43753145514107994,8,6
3409,"For the sake of comparison: the European Athletics Championships a month ago got almost 800,000 viewers at a time, and UEFA European Championships’ number was well over a million.",-1.52622393992198,"['vertailun', 'vuoksi', 'kuukauden', 'takaiset', 'yleisurheilun', 'em', 'kisat', 'saivat', 'tv2', 'n', 'ääreen', 'kerrallaan', 'lähes', '800', '000', 'katsojaa', 'ja', 'jalkapallon', 'em', 'kisat', 'reilusti', 'toista', 'miljoonaa']","['sen', 'liian', 'tosi', 'kiinnostaa', 'olympic', 'kaverit', 'omistaa', 'on', 'pyöräily', 'sunnuntai', 'illalla', 'ja', 'taiteellinen', 'voimistelu', 'että', 'aukeaa', 'aukenee', 'viides', 'ala', 'ala-', 'päivä', 'sekä', 'koskien', 'osuu', 'liki', 'puolikas', 'a', 'million', 'katselijat', 'kerrallaan', 'päälle', 'olympic', 'kanava']",0.08695652173913043,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.12893483334835176,23,33
3410,Heila’s colleagues at Helsinki Airport are the Customs’ six drug dogs and the money and drug dog Massi.,-1.38256600093424,"['heilan', 'kollegoita', 'helsinki', 'vantaalla', 'ovat', 'tullin', 'kuusi', 'huumekoiraa', 'sekä', 'raha-', 'ja', 'huumekoira', 'massi']","['labrador', 'noutaja', 'heila', 'omistaa', 'on', 'valitut', 'pitäen', 'sotkee', 'koskien', 'kymmenen', 'pennut']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36238592932947294,13,11
3411,Some may have doubts about it.,-1.38256600093424,"['osalla', 'voi', 'olla', 'siitä', 'epäilyksiä']","['käyttää', 'pyörä', 'ostaja', 'täytyy', 'on', 'cautious', 'koska', 'voivat', 'tekee', 'kätkeminen', 'rikos', 'tai', 'rikollinen', 'kätkeminen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35628615082404436,5,14
3412,My last stop is a shop said to have inspired a fresh generation of vinyl lovers: Urban Outfitters.,-1.5468203104548202,"['viimeisen', 'pysähdyspaikkani', 'sanotaan', 'herättäneen', 'uuden', 'vinyylinrakastajien', 'sukupolven', 'urban', 'outfitters']","['viimeinen', 'esto', 'on', 'paja', 'sanoo', 'omistaa', 'innostaa', 'makea', 'ikäluokka', 'vinyylistä', 'ihailijat', 'urbaani']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35760766569788505,9,12
3413,"He also criticises the ineffectual ""tick-box inspections"" of town hall electoral registration departments.",-0.611882300307629,"['hän', 'kritisoi', 'myös', 'tehottomia', 'rasti', 'ruutuun', '-tarkastuksia', 'kaupunginvaltuustojen', 'äänestysrekisteröintivirastoissa']","['hän', 'myös', 'moittii', 'voimaton', 'tikkaa', 'aski', 'katsastukset', 'kunnantalosta', 'äänestyksellinen', 'kohdistus', 'osastot']",0.2222222222222222,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.40108314685064717,9,11
3414,It came up to my waist.,0.530819712094497,"['se', 'ulottui', 'vyötärölleni', 'asti']","['tulee', 'uuman', 'asti']",0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5353476049660766,4,3
3415,"""We're teaching him sign language,"" Picciuto told CBS News.",-0.733077968289672,"['opetamme', 'hänelle', 'viittomakieltä', 'picciuto', 'kertoi', 'cbs', 'newsille']","['olemme', 'opettaa', 'hän', 'viittomakieli', 'picciuto', 'kertoo', 'cbs']",0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.16535928257723165,7,7
3416,"When the new space opened, Mr. Whitt said, walking in and getting a coffee felt like a homecoming.",-1.7184190252595202,"['kun', 'uusi', 'paikka', 'avattiin', 'whitt', 'sanoi', 'että', 'hän', 'tunsi', 'kuin', 'olisi', 'tullut', 'kotiin', 'kävellessään', 'sisälle', 'ja', 'tilatessaan', 'kahvin']","['omistan', 'kaipaa', 'hajulle', 'että', 'sanoo']",0.05555555555555555,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.33524772652687435,18,5
3417,"In the years before the Depression, the American table, especially in rural areas, was an all-you-can-eat buffet.",-2.10085764980131,"['vuosina', 'ennen', 'lamakautta', 'amerikkalaisten', 'pöydillä', 'erityisesti', 'maaseudulla', 'oli', 'kuin', 'syö', 'niin', 'paljon', 'kuin', 'jaksat', 'noutopöytä']","['tallit', 'muijista', 'kokkaa', 'sillä', 'mies', 'farmworkers', 'ja', 'makea', 'leipoo', 'pai', 'olen', 'astuu', 'aamupalassa', 'lounas', 'ja', 'iltanen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3553954521616227,15,16
