,source,z-score,pt,ref,1gram-precision,2gram-precision,3gram-precision,4gram-precision,1gram-recall,2gram-recall,3gram-recall,4gram-recall,wmdist,pt_len,ref_len
6165,"Since last year, Guodian Group has exported a total of 163 sets of wind power projects from Lianyungang Port to South Africa.",0.923023068795653,"['自', '以来', '有', '从']","['自', '以来', '已', '从', '到']",0.75,0.3333333333333333,0.0,0.0,0.6,0.25,0.0,0.0,0.5315960529061318,4,5
6166,"I'm now saying we no longer have global aspirations, we have local aspirations.",-0.3760210065926,"['目前', '我', '要', '的', '是', '我们', '不', '再', '我们', '已', '将']","['我', '现在', '我们', '不', '再', '我们', '有', '当地', '的']",0.5454545454545454,0.3,0.2222222222222222,0.125,0.6666666666666666,0.375,0.2857142857142857,0.16666666666666666,0.5521066731740543,11,9
6167,We had a good start and at the same time we weren't looking to do anything amazing.,0.7932729544757041,"['我们', '有', '一个', '很', '好的', '开始', '同时', '我们', '并没有', '着', '什么', '的', '大事']","['我们', '有', '一个', '良好', '的', '同时', '我们', '也', '不', '任何', '人', '的']",0.46153846153846156,0.25,0.09090909090909091,0.0,0.5,0.2727272727272727,0.1,0.0,0.6332909802398294,13,12
6168,"""Your move,"" Clinton campaign aide Ian Sams said on Twitter, linking to the Democratic nominee's returns.",-0.87079830688573,"['在', '上', '表示', '由', '你们', '并且', '了', '的']","['你', '的', '行动', '在', '上', '与', '的', '联系']",0.375,0.14285714285714285,0.0,0.0,0.375,0.14285714285714285,0.0,0.0,0.7882167836661488,8,8
6169,"At 8 O'clock of yesterday morning, around 10 buses packed with tourists parked around the Kempinski Hotel. These vehicles are mostly individual group that went for Tianchi One Day Tour.",0.3791177067965829,"['在', '周围', '了', '的', '这些', '大多', '都', '是', '的']","['大约', '了', '周围', '的', '这些', '大多', '是', '的', '个人']",0.7777777777777778,0.375,0.14285714285714285,0.0,0.7777777777777778,0.375,0.14285714285714285,0.0,0.27858553785202406,9,9
6170,"First and foremost, Erdogan needs all the friends he can get after he was nearly ousted from power last month in a failed coup.",0.457655307998179,"['首先', '在', '后', '被', '因此', '他', '需要', '所有', '的']","['首先', '需要', '他', '所', '能', '得到', '的', '所有', '因为', '他', '在', '一', '的', '几乎', '被']",0.7777777777777778,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.5341465002956058,9,15
6171,"With the price rising, come along the concerns of various industries: will a number of small coal mines resume production?",0.2712010599551089,"['随着', '产生', '小', '会', '不', '会']","['随着', '的', '着', '各', '的', '一些', '小', '会', '吗']",0.5,0.2,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.8151497047359704,6,9
6172,"When a reporter ordered meatloaf, the couple deemed it fitting for a discussion of Depression-era eating.",-1.03059788645447,"['了', '一', '这', '对', '认为', '这些', '大', '的']","['当', '这', '对', '认为', '它', '的']",0.5,0.2857142857142857,0.16666666666666666,0.0,0.6666666666666666,0.4,0.25,0.0,0.61384631916561,8,6
6173,A portion of her floor exercise routine - the one that includes her signature tumbling pass - is set to Latin music that would fit right at home in the street right outside the Rio Olympic Arena.,-1.30276932593569,"['当中', '的', '一', '她', '的', '的', '那', '一', '的', '是', '而', '这', '正是', '她', '在', '与', '仅', '有', '一', '之', '常', '的']","['她', '的', '的', '其中', '她', '的', '被', '为', '于', '的', '上', '的']",0.3181818181818182,0.09523809523809523,0.05,0.0,0.5833333333333334,0.18181818181818182,0.1,0.0,0.8332717368836735,22,12
6174,"AGL, which supplies the big aluminium smelter with electricity from its Loy Yang A power plant in the Latrobe Valley, said it expects the other three owners will also move to terminate their agreements.",-1.67338472341361,"['通过', '老', '为', '这', '该', '另外', '三', '也', '将', '其']","['该', ')', '表示', '其他', '三', '个', '也', '将', '采取', '行动', '他们', '的', '该', '向', '的', '的']",0.4,0.1111111111111111,0.0,0.0,0.25,0.06666666666666667,0.0,0.0,0.8681799121420339,10,16
6175,"""3D printing is not the future technology but really enters into your life."" Thomas Lange, the chairman of US SG3D printing company said in an interview with Xinhua International.",1.27465560786484,"['并不', '是', '它', '已经', '了', '你', '我', '的', '在']","['3', '不是', '的', '而是', '真正', '进入', '你', '的', '的', '在']",0.3333333333333333,0.125,0.0,0.0,0.3,0.1111111111111111,0.0,0.0,0.806095744339402,9,10
6176,"The jail has not yet announced the names of the dead prisoners, but according to the GMA television station, there were two Chinese.",0.8614801125424391,"['的', '但', '其中', '2']","['还', '没有', '的', '但', '据', '有']",0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,0.8349621650025103,4,6
6177,Snapchat lenses have drawn criticism in the past with accusations that the app was promoting blackface or encouraging whitened skin tones as an ideal of beauty.,0.6498253208828959,"['曾', '受到', '该', '应用', '被', '或者', '以', '为']","['在', '过去', '了', '应用', '正在', '促进', '或', '作为', '一', '种']",0.125,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.0861951935289624,8,10
6178,"Without Robin we would be nobody, so a massive thanks to him he's the best coach in the world.",1.01877368239752,"['如果', '没有', '我们', '还', '只是', '非常', '他', '他', '是', '最', '的']","['没有', '我们', '就', '不', '会', '是', '任何', '人', '所以', '非常', '他', '他', '是', '上', '最好', '的']",0.6363636363636364,0.4,0.2222222222222222,0.125,0.4375,0.26666666666666666,0.14285714285714285,0.07692307692307693,0.6105037945977668,11,16
6179,"It is customary for U.S. presidential candidates to make their tax returns public, although they are not required by law to do so.",0.0125350534464364,"['虽然', '没有', '要求', '但', '按照', '他们', '的']","['通常', '会', '他们', '的', '虽然', '并', '不', '要求', '他们', '这样']",0.5714285714285714,0.16666666666666666,0.0,0.0,0.4,0.1111111111111111,0.0,0.0,0.679266950977871,7,10
6180,"During the educational process, more than 1.2 million yuan of social donations has been obtained (the detailed donations are publicized in five batches). This can help at least 240 young students achieve their college dream.",0.9655984943412992,"['已', '已', '五', ')', '可以', '帮助']","['在', '获得', '了', '的', '的', '五', '这', '可以', '帮助', '实现', '他们', '的']",0.5,0.2,0.0,0.0,0.25,0.09090909090909091,0.0,0.0,0.9881169615084769,6,12
6181,"Zhang Xiaolong told reporters that her daughter has always been a quiet and well-behaved child, with the hobby of painting and producing toys.",1.05636644109319,"['一直', '是', '个', '的', '从小', '就', '和']","['对', '她', '的', '一直', '是', '一个', '良好', '的', '和']",0.5714285714285714,0.16666666666666666,0.0,0.0,0.4444444444444444,0.125,0.0,0.0,0.6543626115223131,7,9
6182,"In terms of event security, the current conference recruited 580 volunteers, during which the volunteers will provide services in the various venues for athletes and visitors.",0.466374787205895,"['在', '方面', '目前', '了', '在', '这些', '将', '在', '各个', '为', '和']","['在', '安全', '方面', '目前', '的', '了', '在', '此', '将', '为', '和', '各种', '的']",0.7272727272727273,0.3,0.0,0.0,0.6153846153846154,0.25,0.0,0.0,0.46880228251622963,11,13
6183,Imagine eating enough peanuts to serve as your dinner.,0.271735650360722,"['一下', '你', '的', '都', '是']","['一下', '的', '作为', '你', '的']",0.6,0.25,0.0,0.0,0.6,0.25,0.0,0.0,0.49811404216344357,5,5
6184,"A letter sent to the Guardian said its closure ""would be a catastrophe for these children, some of whom are as young as eight.""",0.0772236129832894,"['一', '给', ')', '的', '这', '将', '是', '这些', '很多', '只有', '八', '的', '一', '大']","['的', '一', '对', '这些', '来说', '将', '是', '一', '其中', '一些', '只有', '8']",0.5,0.15384615384615385,0.0,0.0,0.5833333333333334,0.18181818181818182,0.0,0.0,0.5379540584080326,14,12
6185,"The final eight is also produced in the mixed doubles on the same day, but the defeat of the number one seed Ma Hu/Garcia combination and the withdrawal of Natto combination outshone the mixed doubles.",0.330222867078057,"['这', '一', '进行', '的', '也', '了', '八', '不过', '的', '以及', '的', '略', '有些']","['在', '的', '也', '产生', '了', '最后', '的', '八', '种', '但是', '的', '和', '的', '比']",0.46153846153846156,0.08333333333333333,0.0,0.0,0.42857142857142855,0.07692307692307693,0.0,0.0,0.6264850075887312,13,14
6186,Investigators tells CBS Philadelphia it appears there was crossfire between multiple gunmen.,0.787305578034067,"['看起来', '多']","['出现', '了', '多', '的']",0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9601918303631246,2,4
6187,"At a Clinton rally last week in Omaha, Nebraska, Buffett, whose Berkshire Hathaway conglomerate is based there, challenged Trump to meet and exchange tax returns.",0.426963026108705,"['在', '所在', '的', '举行', '了', '一', '在', '要求', '并']","['在', '的', '举行', '的', '上', '下', '的', '对', '了', '要求', '他们', '满足', '和']",0.5555555555555556,0.125,0.0,0.0,0.38461538461538464,0.08333333333333333,0.0,0.0,0.734758669467019,9,13
6188,"A Lille court ruled there was no legal basis for expelling the people running the 72 makeshift shops, but said the Calais prefect's concerns ""were totally understandable.""",0.666564535167202,"['没有', '依据', '来', '这', '的', '但', '表示', '的', '完全', '可以']","['个', '的', '人', '是', '没有', '依据', '的', '但', '的', '完全', '可以']",0.7,0.4444444444444444,0.125,0.0,0.6363636363636364,0.4,0.1111111111111111,0.0,0.44985205445311277,10,11
6189,"Over the past year, the exchange reform results are significant, with RMB exchange rate remaining basically stable, but also laying foundation for promoting the internationalization of the RMB.",0.840454715866923,"['一', '以来', '显著', '保持', '基本', '同时', '也', '为', '了']","['过去', '一', '显著', '基本', '保持', '但', '也', '为', '了']",0.7777777777777778,0.25,0.14285714285714285,0.0,0.7777777777777778,0.25,0.14285714285714285,0.0,0.2931516392623742,9,9
6190,"Raisman's performance was a bit of revenge from four years ago, when she tied for third but lost the bronze to Mustafina on a tiebreaker.",0.142092969808079,"['的', '有点', '对', '四', '的', '当时', '她', '但', '在', '给', '了']","['的', '从', '四', '开始', '就是', '一', '种', '当', '她', '被', '起来', '的', '时候', '却', '在', '失去', '了', '的']",0.5454545454545454,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.7043899527841491,11,18
6191,"Tanya Skeldon and her partner Shaun Trebilcock have been kicked out of the property in Saltash, Cornwall, after a long list of complaints against them.",0.118097981601252,"['在', '遭到', '一', '的', '后', '与其', '被', '了', '的']","['经过', '的', '对', '他们', '的', '和', '她', '的', '被', '了', '的']",0.4444444444444444,0.25,0.14285714285714285,0.0,0.36363636363636365,0.2,0.1111111111111111,0.0,0.7296206571135473,9,11
6192,"GB made wholesale changes at half-time and they plugged the Fijian dam...for all of four minutes, which by first-half standards was good, until Josua Tuisova went over after some brilliant Fijian interplay.",-0.6340878947210999,"['在', '了', '巨大', '的', '并且', '在', '四', '着', '的', '就', '而言', '这', '一', '已经', '很', '好', '了', '但', '之后', '的', '由', '再次']","['在', '半', '个', '内', '进行', '了', '的', '他们', '了', '的', '4', '其中', '的', '是', '好的', '直到', '在', '的', '一些', '的', '之后', '继续', '前进']",0.36363636363636365,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.7520946105816226,22,23
6193,"Ms. Yin said with a lingering fear that, despite the danger, she will still support her daughter's choice and she is proud of her daughter even if she was placed in that scene again!",0.461281364387311,"['地', '尽管', '很', '但', '如果', '再次', '那样', '的', '她', '会', '的', '她', '为']","['一直', '尽管', '有', '她', '还是', '会', '的', '她', '为', '即使', '她', '再次', '被', '在', '那个']",0.5384615384615384,0.25,0.18181818181818182,0.1,0.4666666666666667,0.21428571428571427,0.15384615384615385,0.08333333333333333,0.5949428908988114,13,15
6194,"""I must carry forward what I learned in China to apply to Russia"".",-0.9629296741748308,"['一定', '要', '把', '从', '的', '在']","['我', '必须', '我', '在', '的', '以', '适用', '于']",0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.861214012812121,6,8
6195,"In the afternoon of the 10th day of the month, the appearance of Chinese tourist police in the Red Square in Moscow immediately drew people's attention. Chinese tourists waved with surprise, and the local people and foreign tourists cannot help but to stop looking back.",0.426963026108705,"['在', '一', '就', '立刻', '引起', '了', '人们', '的', '注意', '和']","['在', '的', '出现', '立即', '引起', '了', '人们', '的', '注意', '地', '当地', '和', '不得不', '看']",0.7,0.4444444444444444,0.375,0.2857142857142857,0.5,0.3076923076923077,0.25,0.18181818181818182,0.5579261705059277,10,14
6196,"In an essay for Medium and in a telephone interview, she said she believed that the race-related controversies reflected a lack of diversity in hiring practices at Snapchat.",0.623790725591981,"['在', '一', '为', '所', '的', '和', '一', '她', '表示', '自己', '认为', '方面', '的', '反映', '了', '在']","['在', '一', '关于', '和', '的', '她', '她', '认为', '与', '有关', '的', '反映', '了', '在', '的']",0.625,0.26666666666666666,0.14285714285714285,0.07692307692307693,0.6666666666666666,0.2857142857142857,0.15384615384615385,0.08333333333333333,0.43567487742617045,16,15
6197,Title: Canadian police killed IS supporters: homemade bomb attacks downtown preparations near the end,-0.35500296591645,"['准备', '近']","['被', '是', '了', '附近', '的', '准备']",0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.1238466894280414,2,6
6198,"But that post was taken by another close Putin ally, Dmitry Medvedev.",-1.3980576278116998,"['但是', '这', '一', '的', '另', '一']","['但是', '这个', '是', '由', '另', '一个', '的', '的']",0.5,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.6887158470991545,6,8
6199,"At my organizations, we have provided free and low-cost gymnastics, based in Harlem, for over 15,000 urban youth (primarily black and Hispanic) and have trained national and international champions.",0.196619360737882,"['在', '我', '的', '我们', '在', '向', '主要', '是', '和', '的', '并', '出', '乃至']","['在', '我', '的', '我们', '在', '为', '主要', '是', '和', '了', '和', '的', '并', '对', '和', '进行', '了']",0.7692307692307693,0.6666666666666666,0.45454545454545453,0.2,0.5882352941176471,0.5,0.3333333333333333,0.14285714285714285,0.48523214643324425,13,17
6200,"It was Americans who had sent food to starving Europeans during World War I. ""A Square Meal"" chronicles the ways the nation coped with suddenly not being the land of plenty.",-0.0757517562829358,"['正是', '将', '了', '的', '了', '这个', '是', '如何', '突然', '不', '再', '成为', '一个', '之', '地']","['是', '在', '把', '了', '的', '一', '了', '这个', '如何', '突然', '不是', '的', '的']",0.4666666666666667,0.21428571428571427,0.0,0.0,0.5384615384615384,0.25,0.0,0.0,0.6547615713746393,15,13
6201,Clinton's campaign has released tax returns going back to 2007.,0.0147707877327825,"['所', '的', '最', '的', '为']","['的', '已经', '了', '的']",0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.801089426383406,5,4
6202,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,-1.92895906695311,"['的', '为', '以', '失去', '了', '的', '第二']","['这次', '在', '了', '在', '的', '第二', '个', '上', '了']",0.42857142857142855,0.16666666666666666,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.8214024051649614,7,9
6203,The company said additional cuts would give the company the room needed to move through the market downturn.,-0.8848152779119208,"['表示', '再次', '将', '帮助', '的']","['该', '表示', '将', '使', '该', '有', '必要', '在', '采取', '行动']",0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0194526934487584,5,10
6204,"Recently, Shizi Bang Hebo Park, Zhengfu village, Tongxiang City, Zhejiang province will be open to villagers and tourists formally.",0.536714152781895,"['的', '对', '和']","['将', '向', '和']",0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.8436190880633703,3,3
6205,"The People's Bank of China will handle the cancellation and renewal of the relevant ""Payment Business License"" after the business undertaking work is completed.",0.331405375790805,"['人民', '将', '在', '完成', '后', '的']","['人民', '在', '完成', '后', '将', '有关', '的', '的', '和']",1.0,0.4,0.25,0.0,0.6666666666666666,0.25,0.14285714285714285,0.0,0.3680486778630722,6,9
6206,Ning Zetao's performance in the 100 meters freestyle semi-final has made a lot of Chinese audience speechless.,0.6932946540856241,"['在', '的', '已经', '让', '很多']","['在', '的', '让', '很多']",0.8,0.5,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.26243885155506136,5,4
6207,"A knee to the groin follows, and while the attacker doubles up in pain, you twist the gun from his hands, smack him in the face with the barrel and back up, keeping the weapon trained on him.",0.207995326410601,"['接下来', '用', '其', '当', '因', '而', '他', '的', '用', '和', '打', '他', '的', '保持', '一直', '他']","['到', '之后', '当', '在', '你', '把', '从', '他', '的', '下来', '用', '打', '他', '的', '然后', '把', '他']",0.5,0.2,0.07142857142857142,0.0,0.47058823529411764,0.1875,0.06666666666666667,0.0,0.6406958017854707,16,17
6208,"Mind you, that's a given for Moscow which has its own deep-seated fear of regime change.",-0.8951444140724809,"['注意', '这', '对于', '一直', '对', '更', '的', '来说', '是', '一', '种']","['注意', '对', '的', '一', '种', '考虑', '它', '有', '自己', '的', '对', '的']",0.45454545454545453,0.1,0.0,0.0,0.4166666666666667,0.09090909090909091,0.0,0.0,0.6726947238637017,11,12
6209,Yunnan element will be fully integrated into the opening and closing ceremonies. Dehong characteristics will show the regional culture and folk customs features of De Hong Zhou Mang City.,0.2556804133977149,"['将', '全面', '的', '和', '特点']","['将', '被', '充分', '和', '将', '出', '的', '和']",0.6,0.25,0.0,0.0,0.375,0.14285714285714285,0.0,0.0,0.5930290537647516,5,8
6210,"According to statistics, among all iPhone users, about 26% of users have not changed their phones for 2 years. That is, almost 120 million users of iPhones have been using the same iPhone for 2 years.",0.73042072971785,"['据', '在', '所有', '的', '有', '大约', '的', '已经', '2', '没有', '了', '也', '就是', '差不多', '有', '的', '的', '已经', '用', '了', '2']","['据', '在', '的', '在', '2', '没有', '也就是说', '的', '几乎', '已经', '使用', '相同', '的', '2', '了']",0.47619047619047616,0.1,0.0,0.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.49926195497451364,21,15
6211,"As indicated by the report, the inflation rate of Tajikistan was 3.7% in the first seven months. And the inflation rate in July was 0.6% while such rate in the past year was 6%.",1.0886862073459398,"['今年', '7', '个', '的', '为', '3', '其中', '的', '为', '而', '近', '一', '的', '为']","['正如', '所', '的', '的', '在', '七', '个', '为', '3', '的', '为', '而', '过去', '一', '的', '为']",0.7142857142857143,0.38461538461538464,0.16666666666666666,0.0,0.625,0.3333333333333333,0.14285714285714285,0.0,0.418933664169966,14,16
6212,Strikes against oilfield services company Wood Group have been staged sporadically on platforms in the North Sea operated by Royal Dutch Shell.,-0.27289805429609,"['的', '上', '出现', '了', '多次', '针对', '的']","['针对', '的', '偶尔', '出现', '在', '由', '的', '上']",0.7142857142857143,0.3333333333333333,0.0,0.0,0.625,0.2857142857142857,0.0,0.0,0.49098357997545755,7,8
6213,"Even in the final 500 metres when the crews from New Zealand and Denmark began to close, Stanning and Glover had too much in reserve.",-0.739860475363895,"['即便', '是', '在', '最后', '的', '和', '开始', '和', '仍', '有', '大量', '的']","['即使', '在', '最后', '的', '时候', '来自', '和', '的', '也', '开始', '和', '有', '了', '多', '的']",0.6666666666666666,0.2727272727272727,0.1,0.0,0.5333333333333333,0.21428571428571427,0.07692307692307693,0.0,0.5285839321260747,12,15
6214,"Although the ""Japanese high quality oil"" falls into a crisis, the Japanese oil companies just adopted the strategy of ""exporting to profitable areas while being concerned about the market"".",0.527452390607426,"['尽管', '正在', '但', '采取', '的', '仅', '为', '的', '同时', '向', '有', '的']","['尽管', '了', '但', '通过', '了', '向', '的', '同时', '的']",0.5,0.09090909090909091,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.5551331523711955,12,9
6215,"A new study led by Julius Nelson of the University of Copenhagen, Denmark, turned to the use of Greenland shark's ocular lens for radioactive carbon dating.",0.770146408894764,"['由', '的', '的', '使用', '的', '进行']","['的', '的', '一', '使用', '的', '进行']",0.8333333333333334,0.6,0.25,0.0,0.8333333333333334,0.6,0.25,0.0,0.20329737426425676,6,6
6216,He recommends that voters should have to take ID to prove who they are when they vote.,1.30069020315576,"['他', '以', '自己', '的']","['他', '在', '必须', '来', '自己', '是', '谁']",0.5,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.8668406576299065,4,7
6217,"Now, as this labor agreement is about to enter the last year, James will be in the forefront of labor negotiations as the vice chairman of NBA player union.",-0.131212537844539,"['随着', '这', '即将', '进入', '最后', '一', '作为', '的', '将', '会', '的', '最']","['现在', '随着', '即将', '进入', '最后', '一', '将', '的', '成为', '的']",0.6666666666666666,0.2727272727272727,0.2,0.1111111111111111,0.8,0.3333333333333333,0.25,0.14285714285714285,0.3942873581440783,12,10
6218,The incident is the first time for the police to kill terror suspects before the incident after Canadian Prime Minister Justin Trudeau came to power last year.,0.6317864990272579,"['此次', '是', '后', '在']","['在', '后', '这次', '是', '在']",0.75,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.40786762375205754,4,5
6219,"The critiques on the Islamic State intelligence mirror disputes of more than a decade ago, when a Centcom intelligence analyst, Gregory Hooker, wrote a research paper saying that the administration of President George W. Bush, over many analysts"" objections, advocated a small force in Iraq and spent little time thinking about what would follow the 2003 invasion.",0.144893993068042,"['有关', '的', '人', '出', '的', '当时', '了', '一', '的', '的', '坚持', '的', '并且', '几乎', '没有', '考虑', '后', '的']","['当', '的', '了', '一', '在', '许多', '的', '下', '的', '主张', '在', '一', '并', '很少', '之后', '会', '什么']",0.2777777777777778,0.058823529411764705,0.0,0.0,0.29411764705882354,0.0625,0.0,0.0,0.8001372941112758,18,17
6220,"According to the navigation needs, the old Wanfu River channel takes the mode of conservation and transformation. Dredging was conducted on the local depth and curve cut-off on the local sharp bend. Then the navigation conditions can be improved.",-1.46054557921462,"['根据', '需要', '老', '采取', '的', '对', '进行', '了', '进行', '等']","['根据', '需要', '的', '采取', '了', '和', '的', '在', '的', '和', '上', '进行', '了', '从而', '了']",0.6,0.2222222222222222,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.6901331958510921,10,15
6221,But the visit also had additional political value for Moscow.,0.285340986810093,"['对于', '来说', '此次', '也', '具有', '的']","['但', '这次', '对', '也', '具有', '更', '大', '的']",0.5,0.2,0.0,0.0,0.375,0.14285714285714285,0.0,0.0,0.7115656781206451,6,8
6222,"Ms. Ziegelman recalled: ""She actually got people sick.""",0.944788824286755,"['她', '让', '许多', '了']","['她', '让', '人', '了']",0.75,0.3333333333333333,0.0,0.0,0.75,0.3333333333333333,0.0,0.0,0.2877012023353577,4,4
6223,"In addition, there are a number of sources claiming that the new generation of iPhone will have the 3.5mm headphone jack cancelled, and adopt Bluetooth connection and charging interface instead, which will provide space for Apple to add a second speaker.",1.43168133024597,"['另外', '还有', '多', '个', '一', '将', '使用', '和', '这', '将', '为', '第二', '个']","['此外', '还有', '一些', '的', '将', '有', '的', '是', '和', '这', '将', '为', '第二', '个']",0.6153846153846154,0.4166666666666667,0.36363636363636365,0.3,0.5714285714285714,0.38461538461538464,0.3333333333333333,0.2727272727272727,0.5249118449763431,13,14
6224,Everyone reluctantly dipped a spoon into the viscous brown goo.,0.73612060744709,"['大家', '都', '地', '将', '深入', '的']","['每个', '人', '都', '不', '地', '把', '的']",0.5,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.6737586426215889,6,7
6225,"Their analysis showed that the life span of the largest shark is estimated at 392 years old, with the error of 120 years old.",0.251821183490975,"['他们', '的', '这', '最', '大', '的', '为', '为']","['他们', '的', '最', '大', '的', '的', '为', '为']",0.875,0.7142857142857143,0.3333333333333333,0.0,0.875,0.7142857142857143,0.3333333333333333,0.0,0.15719693933166565,8,8
6226,"In fact, the cause of the crisis was the first thing he mentioned in his opening comments: Turkey's shooting down of a Russian fighter plane on the Syrian border.",1.72554419469105,"['他', '在', '的', '便', '是', '此次', '的', '于', '一']","['这', '的', '是', '他', '在', '的', '在', '一']",0.6666666666666666,0.25,0.14285714285714285,0.0,0.75,0.2857142857142857,0.16666666666666666,0.0,0.40593751348521756,9,8
6227,"The Primark store in Bouverie Place shopping centre, Folkestone, where the woman tried on knickers before putting them back on the shelf",0.177973935933575,"['这', '于', '的', '的', '内', '不断', '然后', '又']","['在', '把', '它们', '在', ')', '的', '着']",0.125,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0668474587648227,8,7
6228,Mr. Hooker also played a key part in the insurrection over the Islamic State intelligence.,0.355105178215665,"['先生', '在', '此次', '关于', '的', '了']","['先生', '也', '在', '关于', '的', '了']",0.8333333333333334,0.4,0.25,0.0,0.8333333333333334,0.4,0.25,0.0,0.18139591266302127,6,6
6229,But after months of open hostility - and given the potential for utter disaster when Nato member Turkey shot down that Russian fighter jet - it is surely better that the two leaders are at least talking again.,-1.46175158970977,"['在', '所', '的', '及', '的', '可能', '下', '再次', '是']","['但', '经过', '几', '个', '的', '当', '这', '有', '可能', '彻底', '的', '这', '是', '再次', '的', '好']",0.5555555555555556,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.7791551992354998,9,16
6230,"When it comes to debt, the person in charge stressed that the resolution of the debt problem is to properly handle the important issues that need proper handling.",0.56952785682402,"['在', '该', '强调', '问题', '是', '过', '能', '需要', '处理', '好的', '重要', '问题']","['问题', '强调', '问题', '是', '处理', '需要', '处理', '的', '重要', '问题']",0.5833333333333334,0.36363636363636365,0.1,0.0,0.7,0.4444444444444444,0.125,0.0,0.5102483533544281,12,10
6231,"The next year, Craig Parnham, an Englishman, was named the coach, and things began to change.",0.383073608780951,"['第二', '一切', '开始']","['第二', '被', '为', '开始']",0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6740738511432621,3,4
6232,Twitter users did not hold back when the heard how insensitive Byron Macdonlad was being,0.2712010599551089,"['当', '反应', '他们', '就此']","['当', ')', '是', '多么', '的', '时候', '并没有']",0.25,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.9945212565324012,4,7
6233,Another long-running comparison has been between tennis star Rafael Nadal and actor Josh Hartnett who boast a similar heavy brow and lips.,-0.0271257369138018,"['另外', '老', '被', '比较', '的', '是', '和', '他们', '的', '和', '得', '很', '像']","['另', '一个', '的', '比较', '是', '和', '他', '有着', '的', '的', '和']",0.46153846153846156,0.16666666666666666,0.0,0.0,0.5454545454545454,0.2,0.0,0.0,0.615678379518541,13,11
6234,"Brazil Olympic Games is in full swing. Even if the event is broadcast in the midnight in China, many people will stay up late to watch.",1.46450824743075,"['地', '进行', '即便', '在', '是', '很多', '也', '会']","['正在', '地', '进行', '着', '即使', '这', '一', '在', '的', '很多', '人', '也', '会']",0.75,0.2857142857142857,0.0,0.0,0.46153846153846156,0.16666666666666666,0.0,0.0,0.654083305367849,8,13
6235,"In the final, Zhang Binbin also started from lagging behind and shot more stably and won the silver medal with just 0.2 rings behind the champion.",0.7932729544757041,"['又', '是', '在', '靠', '后', '的', '下', '最后', '几', '打', '仅', '以', '0']","['在', '也', '从', '的', '开始', '打', '得', '更', '了', '在', '后面', '只有', '0']",0.3076923076923077,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.8285001707346673,13,13
6236,"Last year, Brazil's ""green investment"" (in the investment model of building factories abroad) was $17.9 billion, a year-on-year fall of 2.1%.",1.30069020315576,"['在', '的', '的', ')', '为', '了']","['的', '在', '的', ')', '为']",0.8333333333333334,0.6,0.25,0.0,1.0,0.75,0.3333333333333333,0.0,0.2225004211670815,6,5
6237,"According to reports, this fall, the Bundesliga ambassador Lyman and Matthaeus will represent the Bundesliga in Asia and the America to continue the legendary tour and start outpost for the opening ceremony of the 2016/17 German Bundesliga season.",1.06637884553753,"['据', '今年', '和', '将', '在', '和', '之', '为', '的']","['据', '今年', '和', '将', '和', '的', '继续', '这', '一', '之', '并', '在', '的', '上', '开始']",0.8888888888888888,0.375,0.2857142857142857,0.16666666666666666,0.5333333333333333,0.21428571428571427,0.15384615384615385,0.08333333333333333,0.5355182356083591,9,15
6238,"They recorded a little bit of the process of installing a new beak, and recorded a documentary ""The Country of Toucan"", which was played this month on the Animal Planet Channel.",0.3595538524807539,"['他们', '下', '的', '了', '一', '之', '已', '于', '在', '上']","['他们', '了', '一', '的', '并', '了', '一个', '的', '这个', '在']",0.5,0.1111111111111111,0.0,0.0,0.5,0.1111111111111111,0.0,0.0,0.6239447454990148,10,10
